1270,子,梦之未醒，尚在颠倒他乡。
1271,子,一阳初动，梅花几点绽寒头。,(26 27)
1272,子,人事称心，图谋得合。,(29 30)
1273,子,乡科及第。,(57)
1274,子,荣身之年。,(27 28)
1275,子,汉子于无声，君子展大成。
1276,子,湘江雁阵，五只先伤。
1277,子,贯索相寻，是非有日。,(31 32)
1278,子,谋事得合。,(65)
1279,子,反被小利相缠，终身不得扬眉。
1280,子,点灯当中，以抓其烟。,(53 54)
1281,子,生不逢时，壮士几经挫折。
1282,子,陆地行舟，枉费心机。,(40)
1283,子,一生几成几败，幸余筋骨。
1284,子,大数已停，一樽美酒送行程。,(56)
1285,子,五更鸡鸣早，姓字达天聪。
1286,子,涸泽鮒鱼，涵咏升斗之水。,(55 56)
1287,子,室中伏火猪，噬鼠而能焰。,(31 32)
1288,子,千里之才，终朝一遇。,(31 32)
1289,子,淡然守固，不以得失动心。,(45 46)
1290,子,和悦处众，内外皆称。
1291,子,流年不宁，父死泪沾襟。,(61)
1292,子,高山虎威，君子得志之时。,(37)
1293,子,斯年灾星难免，幸得阴功可保。,(45 46)
1294,子,白玉投于泥沙，未得圭璋之选。,(33 34)
1295,子,浮云到此，其光渐掩。,(69 70)
1296,子,仕途恐有变，举止当谨慎。,(49 50)
1297,子,能酒能诗兴最谊，将来事业付儿曹。
1298,子,狼狈一生，名利无成。
1299,子,事业重关锁，进退两无可。,(67)
1300,子,虽得祖业，中途消耗。
1301,子,数该生子，天赐老人。,(71)
1302,子,奴仆成行，前生所生。
1303,子,其年该破财，官非口舌逼人来。,(41 42)
1304,子,非儒又非吏，浪迹为活计。
1305,子,恁高之外有惊恐，得个贵人来指导。,(17 18)
1306,子,山风转过，尚有岐途。,(23 24)
1307,子,踪迹莫蹉跎，攸往可如非。,(23 24)
1308,子,奴婢成行，其人有缘。
1309,子,贵人提挟，必成大器。
1310,子,孝服之忧，阖门哭也。,(23)
1311,子,身入宫门，可以谋食。
1312,子,朝东暮西，年来辛苦强支持。,(39 40)
1313,子,老于鸡夜下，白手费吟哦。
1314,子,仕途变幻，流年不宁。,(49)
1315,子,数有五子，送老一枝。,(79 80)
1316,子,学多成少，心杂不一。
1317,子,大运转生，福来无地。,(36 37)
1318,子,傍贵成家，触贵祸侵。
1319,子,病符相照，切忌淫灾。,(43 44)
1320,子,阳和美景，春色逼人。,(27 28)
1321,子,到处交情容易报，春风车马易追求。,(35 36)
1322,子,不为梁上君子，定做下小人。
1323,子,智术能巧，弄巧反成拙。,(47 48)
1324,子,羞涩一文钱，巴巴结结度流年。,(49 50)
1325,子,文运亨通，其人锦程。,(37 38)
1326,子,人情好合，偏于疏处得相亲。
1327,子,踪迹若浮萍，动止总无定。,(47 48)
1328,子,财星到命，数注成家皆兴隆。
1329,子,一片江帆，千里暮云。,(55 56)
1330,子,四岁有灾，饮食慎重。,(45)
1331,子,终身飘荡恨无家，牛背羊头日转斜。
1332,子,花开不结子，风雨又相催。,(35 36)
1333,子,生不逢时何所为，进退艰难多徘徊。,(31 32)
1334,子,动辑有诽谤，不合于斯世。
1335,子,天生聪明，过目不忘。,(25 26)
1336,子,文章观上国，应知帝座彻金莲。,(50 51)
1337,子,从政孚民，万姓讴歌。
1338,子,一妻一妾又一妻，三度见佳期。,(27 28)
1339,子,根基无定，早年风卷杨花。
1340,子,慎之慎之，是非难免。,(47 48)
1341,子,禹门雷风动，波浪起龙吟。,(20)
1342,子,一点灯花报喜来，游人骑马到阳台。,(63 64)
1343,子,紫微星照，特开救命之荣。,(51 52)
1344,子,头面有亏，前生孽报。,金禽
1345,子,血刃交回，脓疮之灾。,(90)
1346,子,云破月生光，还被云遮掩。,(87 88)
1347,子,凶神相见欺，吉神相扶持。,(55 56)
1348,子,贵显高门，祖宗遗阴。
1349,子,花将开时雨，水炉纵荣而不茂。,(29 30)
1350,子,名进黉门，半甘半苦度平生。,(55 56)
1351,子,名进黉门，半甘半苦于乡井。
1352,子,积多金于子孙，不如积德以延寿。
1353,子,深谋远虑，多作敢为。,(39 40)
1354,子,早丧严慈可奈何，蓼三复泪沱。
1355,子,天地罗网，切忌横飞之灾。,(49)
1356,子,历尽辛苦，六亲骨肉总无缘。
1357,子,龙吟虎啸，大魁天下。,(58)
1358,子,暮否朝泰，生计无恁。,(47 48)
1359,子,庭前芳草正姜姜，一夜风霜花色萎。,(17 18)
1360,子,功名蹭蹬，见犬吐气。
1361,子,半夜残灯，鬼怪现形。,(39)
1362,子,一周二岁有关津，病晦相侵有一惊。,(1)
1363,子,桃子争妍，春风峭寒。,(27 28)
1364,子,风折椿枝，三年泣血。,(62)
1365,子,秦楚不和，兵连祸结。,(33 34)
1366,子,'乡科及第。,(41)
1367,子,周道如砥可，无争挫之虞。,(52)
1368,子,深山大泽有伏蛇，吩咐行人心仔细。,(68)
1369,子,终身奔驰，财源耗去。
1370,子,鸡鸣山谷，接高飞。,(35 36)
1371,子,不作生涯不耕田，还从笔里度流年。
1372,子,花际阳春争秀色，人逢美景益精神。,(31)
1373,子,际遇蹉跎莫问天，还从笔里度流年。,(55 56)
1374,子,薏茨被谤，不可不退。,(37 38)
1375,子,三春柳絮，风惨西堂。,(24)
1376,子,一步一回头，恐有差错事。,(59.60)
1377,子,命有三子，得以送终。
1378,子,家室未有安，两眉正交操。,(57 58)
1379,子,祸患不可测，不但人嗔且有鬼。,(27 28)
1380,子,妻早子早，人生最妙。
1381,子,客阻关山，寂莫风雨。,(75 76)
1382,子,水年招妻，前生注定。
1383,子,世上难逢百岁人，如今在岁有二春。,(102)
1384,子,雁阵同飞，突然失去五只。
1385,子,囊中有物宜收拾，暗有群邪合伴谋。,(65 66)
1386,子,人事缓相求，黄河水逆流。,(18)
1387,子,月转西边五更天，子规啼处不堪闻。,(57 58)
